Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1495323535,C12UNA,NJ,PAS,10/10/2025,40,TRUC,RAM,P,22810,19990,20040,20250501,103,103,103,975569,0103,0000,0105P,,Q,F,107-05,142 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2021,-,0,,,,,
1493950666,KMM9732,NY,PAS,10/10/2025,40,SDN,HONDA,P,39720,19730,38910,20250520,121,121,121,978246,0121,0000,0825P,,R,F,40,NEHRING AVE,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,2018,-,1,,,,,
1494526610,BLANKPLATE,99,999,10/11/2025,6,DELV,VOLVO,P,26040,19140,19240,0,103,103,103,936255,0103,0000,1025P,,Q,O,99-03,204 ST,,0,408,5,,BBBBBBB,ALL,ALL,WH,0,2013,-,0,,,,,
1481184490,68509MN,NY,PAS,10/11/2025,40,VAN,FORD,T,10020,27480,27540,20251231,0052,52,0,370892,BXTE,0000,0735A,,BX,F,2705,BAINBRIDGE,,0,408,D1,,BBBBBBB,ALL,ALL,WH,0,0,-,2,,,,,
1495332457,LHA6707,NY,PAS,10/11/2025,98,SUBN,FORD,P,16640,22740,54580,20251220,107,107,107,976036,0107,0000,1255A,,Q,F,141-19,81 AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
1495512174,LLD7374,NY,PAS,10/11/2025,46,SUBN,FORD,P,69720,26130,58950,20261003,0040,40,40,966649,0040,0000,0629A,,BX,F,600,TRINITY AVE,,0,408,J2,,BBBBBBB,ALL,ALL,BLUE,0,2013,-,0,,,,,
1495996153,TCL4016,GA,PAS,10/12/2025,19,SDN,BMW,P,64290,28790,0,20250123,114,114,108,978356,0108,0000,0257A,0257A,,F,,STEINWAY ST,ASTORIA BLVD N,20251012,408,F1,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1490282166,E12MAM,NJ,PAS,10/12/2025,14,SDN,HONDA,P,37550,13910,0,0,0034,34,34,972902,0034,0000,0820P,,NY,F,,W 190,CABRINI BLVD,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1498608814,212WVJ,NJ,PAS,10/12/2025,46,SDN,HONDA,P,19620,74870,60820,0,0050,50,50,963312,0050,0000,0325A,,,F,2825,CLAFLIN,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1498609636,DXZ4331,NY,PAS,10/12/2025,14,SUBN,HONDA,P,75030,9820,0,20251001,0050,50,50,978746,0050,0000,0815P,0815A,BX,O,,WEST 234TH,BAILEY AVE,20251012,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2012,-,0,,,,,
1494640120,EDI1111,NY,PAS,10/13/2025,14,SUBN,HONDA,A,0,0,0,20240607,113,113,642,53994,0642,0000,0624A,,Q,F,,JFKIA,TERMINAL 4 ARRIVALS,0,408,C,,BBBBBBB,ALL,ALL,GREY,0,2010,-,0,,,,,
1494801085,T802878C,NY,OMT,10/13/2025,14,SUBN,CHEVR,P,70133,25432,38930,20251031,123,123,123,977052,0123,0000,0115A,,R,F,132,HAMPTON PLACE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2022,-,0,,,,,
1498251079,HMK9138,NY,PAS,10/14/2025,50,VAN,FORD,P,24240,62990,0,20250515,103,103,103,974856,0103,0000,0727A,,,F,,164 STREET,SOUTH ROAD,0,408,F2,,BBBBBBB,ALL,ALL,GOLD,0,2004,-,0,,,,,
1487922796,TZV4738,NY,PAS,10/14/2025,14,SUBN,HONDA,P,36010,13610,29690,20261129,0026,26,26,969711,0026,0000,0316P,,NY,F,620,W 112 ST,,0,408,D,,YYYYYBB,0700A,0400P,BLUE,0,2017,-,0,,,,,
1491773674,LCM8260,NY,PAS,10/15/2025,70,SUBN,LAMDO,P,64290,7540,7790,20250614,114,114,114,976219,0114,0000,0826P,,Q,F,28-61,STEINWAY ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2021,-,0,,,,,
1495638881,JKJ4769,NY,PAS,10/15/2025,53,SDN,TOYOT,P,10610,36350,36370,20250628,0032,32,32,974919,0032,0000,0558P,,,O,2190,7TH AVENUE,,0,408,F6,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1498839990,LRD7808,NY,PAS,10/15/2025,40,SDN,HONDA,P,38630,23930,40030,20260904,0083,83,83,940961,0083,0000,0557A,,K,F,71,ELDERT ST,,0,408,J6,,BBBBBYB,ALL,ALL,GY,0,2021,-,2,,,,,
1490770264,LEM1136,NY,PAS,10/16/2025,98,SDN,NISSA,P,48090,57090,15455,20250711,101,101,101,975444,0101,0000,0925A,,Q,F,18-33,GATEWAY BLVD,,0,408,D1,,BBBBBBB,ALL,ALL,W,0,2012,-,0,,,,,
1492827435,S1684650,GA,PAS,10/16/2025,20,SDN,HONDA,P,7040,12550,28500,20231125,0047,47,808,971782,0808,0000,0430A,,,F,1170,229TH DR S,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1492827447,HAD6476,NC,PAS,10/16/2025,20,SDN,AUDI,P,7040,12550,28500,0,0047,47,808,971782,0808,0000,0417A,,BX,F,1170,229TH DR S,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1494153270,LDU9529,NY,PAS,10/16/2025,46,SUBN,KIA,P,74960,14920,36020,20250808,0050,50,50,975080,0050,0000,0654P,,BX,F,228,WEST 231 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2023,-,0,,,,,
1498302257,JES4480,NY,PAS,10/16/2025,46,SUBN,INFIN,P,56090,60085,35290,20250629,101,101,101,966937,0101,0000,1036A,,Q,,2127,MOTT AVE,,0,408,J3,,BBBBBBB,ALL,ALL,GRY,0,2019,-,0,,,,,
1499926420,LPG4187,NY,PAS,10/16/2025,70,SUBN,VOLKS,P,0,40404,40404,20261016,107,107,107,963574,0107,0000,1213P,,Q,F,87-53,VAN WYCK,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,0,,,,,
1471957615,LDD4719,NY,PAS,10/17/2025,41,,FORD,P,81430,86630,73430,20250906,0077,77,84,975663,0084,0000,1143P,,K,F,1506,STERLING PL,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2018,-,0,,,,,
1495592844,LFY1085,NY,PAS,10/17/2025,51,SDN,TOYOT,P,0,40404,40404,20251017,0081,81,81,954091,0081,0000,0650A,,K,F,1005,GREEN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0,2001,-,0,,,,,
1495998502,HVD4888,NY,PAS,10/17/2025,14,SDN,INTER,P,8990,11590,11790,20251017,108,108,108,965580,0108,0000,0230P,,Q,F,55-46,38 AVE,,0,408,D,,BBBBBBB,ALL,ALL,W,0,2015,-,0,,,,,
1489572272,KZH9697,NY,PAS,10/17/2025,17,SDN,MAZDA,O,45490,14590,22180,20250930,0005,5,0,0,00F1,0000,1145A,1145A,,O,141,WORTH ST,,20251017,408,C,,YYYYYBB,0700A,0700P,BLK,0,2023,-,0,,,,,
1493778389,LKT2059,NY,PAS,10/17/2025,40,SUBN,NISSA,C,11620,24810,23380,20250603,0045,45,0,107645,CCPD,0000,0241A,,BX,F,900,BAYCHESTER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2012,-,0,,,,,
1495925900,PEF6248,NY,PAS,10/17/2025,98,SUBN,TOYOT,P,8630,5280,5430,20280227,0072,72,72,968788,0072,0000,0834P,,K,F,360,41 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1497595435,68070ND,NY,COM,10/17/2025,78,VAN,RAM,P,12540,15690,63570,20251031,104,104,104,978316,0104,0000,0046A,,Q,F,75-49,60 LANE,,0,408,E2,,BBBBBBB,0900A,1700P,WHITE,0,2018,-,0,,,,,
1497595459,LKN9774,NY,PAS,10/17/2025,40,SDN,,P,15240,56490,0,20260625,104,104,104,978316,0104,0000,0110A,,Q,F,,72 PLACE,MYRTLE AVE,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1497595460,LPF9086,NY,PAS,10/17/2025,14,P-U,CHEVR,P,58190,63890,49790,20260717,104,104,104,978316,0104,0000,0142A,,Q,F,416,ONDERDONK AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,2010,-,0,,,,,
1497595472,AE15460,AZ,PAS,10/17/2025,40,,,P,68490,29530,94730,0,104,104,104,978316,0104,0000,0151A,,Q,,851,WYCKOFF AVENUE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1497595484,T665316C,NY,PAS,10/17/2025,20,SUBN,TOYOT,P,14240,46190,12940,20241130,104,104,104,969388,0104,0000,0412A,,Q,F,61-04,68 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2021,-,0,,,,,
1497776946,SGK0743,GA,PAS,10/17/2025,46,VAN,DODGE,P,10320,51020,63010,20250118,0045,45,45,978943,0045,0000,0200P,0200P,,F,386,BALCOM AVE,,20251017,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,,,,,
1497915090,T134925C,NY,OMT,10/17/2025,46,SUBN,TOYOT,P,10810,34090,34110,20250531,0010,10,10,942857,0010,0000,1038A,,NY,F,127,8TH AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WHI,0,2019,-,0,,,,,
1498592960,BLANKPLATE,99,999,10/17/2025,99,SDN,ME/BE,P,79050,35820,35820,0,0045,45,45,926025,0045,0000,0120P,,BX,F,1525,ZEREGA AVE,,0,408,J3,,BBBBBBB,ALL,ALL,BK,0,2023,-,0,,,,,
1498609764,LKJ8052,NY,PAS,10/17/2025,14,SUBN,MAZDA,P,63820,75120,66830,20260428,0050,50,50,976568,0050,0000,0031A,,BX,F,3850,SEDGWICK AVE,,0,408,E3,,BBBBBBB,ALL,ALL,GRY,0,2024,-,0,,,,,
1490144160,JEN5795,NY,PAS,10/18/2025,20,SDN,INTER,P,0,0,0,20250118,0013,13,2,101498,0002,0000,0602A,0605A,,,,29TH STREET,FDR DRIVE SERVICEROA,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,2015,-,0,,,,,
1476764268,LFZ9356,NY,PAS,10/18/2025,20,SUBN,TOYOT,T,25990,23130,21690,20251023,0001,1,105,377505,T105,0000,0210P,,NY,F,16,MERCER ST,,0,408,D,,YYYYYBB,0800A,0600P,GR,0,2023,-,0,,,,,
1488870706,JEH5059,NY,PAS,10/18/2025,14,SUBN,FORD,P,0,0,0,20250115,120,120,120,976468,0120,0000,1247P,1247A,R,F,21,SISSOH AVE,,20241018,408,C,,BBBBBBB,ALL,ALL,BLU,0,2024,-,0,,,,,
1491576765,LCC2768,99,PAS,10/20/2025,14,SUBN,TOYOT,P,25090,29890,31490,20250525,0007,7,7,976502,0007,0000,1055P,,NY,,138,LUDLOW ST,,0,408,C,,YYYYYYB,0700P,0700A,WHT,0,2023,-,0,,,,,
1496574114,KSP2157,NY,PAS,10/20/2025,40,SDN,VOLKS,P,18840,9440,9390,20230818,110,110,104,975974,0104,0000,0519P,,Q,,40-35,95TH ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1498824481,72751NC,NY,COM,10/20/2025,78,DELV,INTER,P,68930,12130,86030,20250331,0077,77,77,973622,0077,0000,0628A,,K,F,1554,PACIFIC ST,,0,408,J2,,BBBBBBB,ALL,ALL,WHT,0,2015,-,0,,,,,
1498714407,ARMLZ,NY,OMT,10/21/2025,14,SUBN,CADIL,A,97530,0,0,20250831,115,115,302,44977,0302,0000,0238P,,,,,LGA TERMINAL B,WEST GARAGE,0,408,J6,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1494942240,PN614B,FL,PAS,10/21/2025,40,SUBN,NISSA,P,0,0,0,0,0052,52,52,960015,0052,0000,1021A,,BX,F,,C/O E 206 ST,ROCHAMBEAU AVE,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,0,-,5,,,,,
1476201523,LBS5133,NY,PAS,10/22/2025,46,SDN,BMW,P,31190,36590,36670,20250521,0030,30,862,944617,0862,0000,0219P,,,F,678,SAINT NICHOLAS AVE,,0,408,C4,,BBBBBBB,ALL,ALL,GRN,0,2003,-,0,,,,,
1492416721,304AZ9,NY,MOT,10/22/2025,74,MC,,P,28990,35780,14640,20250430,112,112,112,962742,0112,0000,0538P,,Q,F,69-15,AUSTIN ST,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1494958144,MCE8865,PA,PAS,10/22/2025,99,SDN,,P,0,40404,40404,20241231,0096,96,96,956825,0096,0000,1039P,,,F,2383,WALTON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1495957081,KBY5880,OH,PAS,10/23/2025,53,SDN,NISSA,P,9990,5690,0,0,108,108,108,964178,0108,0000,1035A,,Q,,,44 DRIVE,11 STREET,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1495934111,T765907C,NY,OMT,10/23/2025,51,SDN,TOYOT,P,46390,10890,14190,20250831,108,108,108,976666,0108,0000,0303A,,Q,F,66-37,GARFIELD AVENUE,,0,408,F2,,BBBBBBB,ALL,ALL,,0,2017,-,0,,,,,
1491799614,KLX9974,NY,PAS,10/24/2025,46,SDN,VOLKS,P,64290,7240,7540,20250523,114,114,114,975352,0114,0000,0809P,,Q,F,25-17,STEINWAY ST,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,2021,-,0,,,,,
1492021520,KJP6655,NY,PAS,10/24/2025,98,SDN,HONDA,P,42785,9840,39017,20250123,111,111,111,0,0111,0000,0935A,,,F,43-60,DOUGLASTON PKWY,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2017,-,0,,,,,
1495829194,KNK9089,NY,PAS,10/24/2025,40,SDN,ACURA,8,29620,70520,24790,20260125,0043,43,2,378,0002,0000,0307A,,BX,F,1936,EAST TREMONT AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1497601010,KKF3039,NY,PAS,10/24/2025,14,SDN,HYUND,P,14590,58310,0,20250216,104,104,104,947152,0104,0000,0711A,,,O,,69 PL,OTTO RD,0,408,J2,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1497757034,KGA8832,NY,PAS,10/24/2025,20,,NISSA,P,42820,27030,29120,20261014,0046,46,46,968744,0046,0000,0154A,0154A,BX,F,2019,JEROME AVE,,20251024,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1493339011,LAH8549,NY,PAS,10/25/2025,19,SDN,HONDA,P,49190,26730,26840,20250518,105,105,105,949775,0105,0000,0746P,,Q,F,217-84,HEMPSTEAD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
1496665582,91957NB,NY,PAS,10/25/2025,78,BOX,FORD,P,27092,53890,21070,20250615,105,105,105,972991,0105,0000,0228A,,Q,F,117-30,228 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1489510989,KNU9582,NY,PAS,10/25/2025,70,SDN,NISSA,P,0,0,0,20230620,0067,67,72,978448,0072,0000,0535P,0535P,K,,,W/B FOSTER AVE,I/O NY AVENUE,20251025,408,E5,,BBBBBBB,ALL,ALL,WHITE,0,2019,-,0,,,,,
1498344252,P56UWF,NJ,PAS,10/25/2025,98,SDN,BMW,P,67730,92230,64230,0,0060,60,60,974459,0060,0000,0706A,0706A,,F,2815,OCEAN PKWY,,20251025,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1498714705,BH46126,CT,PAS,10/25/2025,20,SDN,TESLA,A,97530,0,0,0,115,115,302,51871,0302,0000,0504P,1700P,Q,,,LGA TERMINAL B,GARAGE LEVEL 3,20251025,408,D3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1495154257,LGV5538,NY,PAS,10/26/2025,20,SUBN,KIA,P,10610,36350,36370,20251225,0032,32,32,978956,0032,0000,0231A,,NY,O,2181,7TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1495451537,HZU2120,NY,PAS,10/26/2025,98,SUBN,TOYOT,P,0,40404,40404,20260531,0048,48,48,975107,0048,0000,0530A,0525A,BX,F,2377,WASHINGTON,,20251026,408,F2,,BBBBBBB,ALL,ALL,RED,0,2008,-,0,,,,,
1498863711,LLA5861,NY,PAS,10/26/2025,46,SUBN,AUDI,C,0,0,0,20260529,0045,45,0,100374,CCPD,0000,0656P,,BX,F,171,EISTEIN LOOP SOUTH,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2021,-,0,,,,,
1495512022,VDH4529,NC,PAS,10/28/2025,46,SUBN,MAZDA,P,18620,76950,26340,0,0040,40,40,970650,0040,0000,0515A,,BX,F,725,CAULDWELL AVE,,0,408,F2,,BBBBBBB,ALL,ALL,ON,0,2021,-,0,,,,,
1497940606,KJJ2300,NY,PAS,10/28/2025,16,SUBN,DODGE,P,0,0,0,20250119,0001,1,1,978528,0001,0000,0145P,,NY,F,129,HUTSON ST,,0,408,D,,YYYYYBB,0700A,0300P,BLK,0,2021,-,0,,,,,
1498194400,KNY7011,NY,PAS,10/28/2025,14,SDN,FORD,P,60430,46330,57030,20250719,0094,94,94,950377,0094,0000,0330P,,K,F,88,MESEROLE AVE,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1489474304,JKV2304,NY,PAS,10/29/2025,46,SUBN,NISSA,P,10210,19450,19470,20250628,0025,25,25,973328,0025,0000,0511P,,NY,F,2306,3 AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2020,-,0,,,,,
1497930790,XJLX91,NJ,PAS,10/29/2025,78,VAN,RAM,P,32620,16400,17810,20250630,0017,17,17,967640,0017,0000,0935P,,,F,5,TUDOR CITY PLACE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2021,-,0,,,,,
1485731495,NBPCIGAR,NY,PAS,10/29/2025,98,SUBN,FORD,P,26070,12820,15720,20270412,0040,40,40,951989,0040,0000,1056A,,BX,F,412,E 147 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2022,-,0,,,,,
1485731501,G66KNM,NJ,PAS,10/29/2025,98,SDN,HONDA,P,25830,8120,78150,20250923,0040,40,40,951989,0040,0000,1108A,,BX,F,356,E 139 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1495146637,HVE1201,NY,999,10/30/2025,14,SDN,JEEP,P,37170,11710,12010,20250806,0033,33,33,969662,0033,0000,0150P,,NY,F,515,WEST 170 ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1496940738,MLL2446,PA,PAS,10/30/2025,98,SUBN,DODGE,P,19740,18940,19340,20250430,102,102,102,975674,0102,0000,0845P,,Q,F,97-31,104 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHT,0,2014,-,0,,,,,
1498165849,T35UCX,NJ,PAS,10/30/2025,99,SDN,BMW,N,29690,0,0,20250120,0030,30,982,600191,0982,0000,0517P,,,,679,RIVERSIDE DRIVE,POLICE PARKING,0,408,F7,,BBBBBBB,ALL,ALL,WHT,0,2021,-,0,,,,,
1499059000,YCXG71,MA,PAS,10/30/2025,75,,TOYOT,P,24290,19990,20140,0,103,103,103,936255,0103,0000,1231A,,Q,F,107-50,165 ST,,0,408,J5,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1495619898,43012NE,NY,PAS,10/31/2025,46,VAN,FORD,P,75530,27530,29830,20251031,0084,84,84,959798,0084,0000,0940A,,K,F,14,SCHERMERHORN STREET,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,0,,,,,
1492031434,4971MJ,NY,COM,10/31/2025,78,VAN,CHEVR,P,0,0,0,20250531,111,111,111,960437,0111,0000,0145A,1005P,,F,209-43,,,20241030,408,J3,,BBBBBBB,ALL,ALL,WHT,0,2016,-,0,,,,,
1498717020,AKW1458,NY,PAS,10/31/2025,71,,TOYOT,A,0,0,0,20250222,115,115,302,49865,0302,0000,0945P,2145P,Q,,,LAGURADIA AIRPORT,B GARAGE,20251031,408,D3,,BBBBBBB,ALL,ALL,,0,2018,-,0,,,,,
1492385967,KXG7579,NY,PAS,11/01/2025,98,SDN,CHEVR,P,17740,40404,40404,20240517,115,115,115,954819,0115,0000,0335A,,Q,F,3-04,87 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1487756537,KDJ1064,NY,PAS,11/03/2025,20,VAN,DODGE,P,74830,93230,32600,20241229,0079,79,79,969276,0079,0000,0900A,,K,F,195,SANFORD ST,,0,408,F2,,BYBBYBB,0830A,1000A,GREEN,0,0,-,0,,,,,
1499255226,MNA8797,PA,PAS,11/03/2025,46,SDN,NISSA,P,199,32020,75985,0,0061,61,61,959505,0061,0000,1247A,,K,F,1711,SHEEPSHEAD BAY,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1489060364,81071,PA,PAS,11/04/2025,14,,ACURA,P,34330,11110,11112,20250101,0010,10,10,967070,0010,0000,1100P,1041P,,F,601,WEST 28,,0,408,O3,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1496734373,X88SEN,NJ,PAS,11/04/2025,50,SDN,TOYOT,P,48230,23330,32600,20250601,0071,71,71,974740,0071,0000,0958A,,K,O,459,HAWTHORNE ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1497655067,HDJV06,FL,PAS,11/04/2025,40,,ROVER,P,16290,7090,7240,0,115,115,115,964080,0115,0000,0600A,,Q,F,24-26,78 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1494142752,T115046C,NY,OMT,11/04/2025,46,,HONDA,P,21820,29120,27060,20251031,0046,46,46,976361,0046,0000,0416A,0410A,BX,F,2058,CRESTON AVE,,20251104,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1497825623,KCK2206,VA,PAS,11/04/2025,99,SUBN,JEEP,P,0,0,0,20250731,0063,63,63,960275,0063,0000,1104P,,K,F,,F/O AVE M,E 70 ST,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1499089685,BT80TU,FL,PAS,11/04/2025,14,SUBN,ME/BE,P,28265,23040,64790,20251010,103,103,103,936255,0103,0000,1155P,,Q,F,146 13,ARCHER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1499089697,BT80TV,FL,PAS,11/04/2025,74,SUBN,ME/BE,P,28265,23040,64790,20251010,103,103,103,936255,0103,0000,1155P,,Q,F,146 13,ARCHER AVE,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1473491873,U498795,TN,PAS,11/05/2025,66,TRUC,,P,34230,10610,10810,0,0010,10,10,957114,0010,0000,0844P,,,F,220,W 23,,0,408,D,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1494322997,EAZ6398,IL,PAS,11/05/2025,51,SUBN,CHEVR,P,5880,8580,8630,20240620,0066,66,66,973402,0066,0000,0205A,,K,F,4005,8 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1488506024,LRC8646,NY,PAS,11/05/2025,46,SDN,TOYOT,P,31190,37450,37470,0,0034,34,34,965041,0034,0000,0730P,,NY,F,1505,ST NICHOLAS AVENUE,,0,408,E3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1497682800,LFJ5339,NY,PAS,11/05/2025,41,SDN,CHRYS,P,52550,49400,31560,20250914,120,120,120,974717,0120,0000,0452A,,R,F,41,VAN DUZER ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1495512642,LAS7626,NY,PAS,11/06/2025,50,SUBN,ACURA,P,25890,8120,78150,20250426,0040,40,40,979028,0040,0000,1102P,1102P,BX,F,385,EAST 141 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2020,-,0,,,,,
1497795643,XEME39,NJ,PAS,11/06/2025,78,COM,FORD,P,27810,10020,58020,20250930,0052,52,52,976663,0052,0000,0915P,,,O,333,E 206 STR,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,2016,-,0,,,,,
1499178621,3K0403,MI,PAS,11/06/2025,74,SUBN,VOLKS,P,26730,68720,33520,20250127,0041,41,41,979277,0041,0000,0644P,,BX,F,916,EAST 169 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2022,-,0,,,,,
1480665769,P1LLA1,NY,PAS,11/07/2025,98,SUBN,TOYOT,P,19010,25390,27790,20251120,0023,23,805,940382,0805,0000,0756P,,,,55,E 102 ST,,0,408,C,,BBBBBBB,ALL,ALL,PURP,0,2017,-,0,,,,,
1495204716,Y203502C,NY,OMT,11/07/2025,14,VAN,TOYOT,P,31590,40404,40404,20250331,0001,1,1,962659,0001,0000,0131P,,NY,F,3825,STATE STREET,,0,408,C,,BBBBBBB,ALL,ALL,YELL,0,2020,-,0,,,,,
1494961027,LSP9180,NY,PAS,11/07/2025,40,SDN,ACURA,P,43120,74960,17620,20260806,0050,50,50,938629,0050,0000,0956A,,BX,F,3135,JOHNSON AVE,,0,408,E5,,BBBBBYB,ALL,ALL,WH,0,2020,-,2,,,,,
1486560714,R851267,IL,PAS,11/08/2025,24,SDN,BMW,P,74660,36320,9020,0,0046,46,46,970554,0046,0000,1153A,,,F,70,W 182 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1493978688,T775025C,NY,PAS,11/08/2025,20,SUBN,TOYOT,P,25630,13610,24985,20250430,0001,1,1,974908,0001,0000,0445P,,NY,F,2,MAIDEN LANE,,0,408,B,,BBBBBBB,ALL,ALL,BK,0,2023,-,0,,,,,
1492361537,5A14H,NY,OMT,11/08/2025,98,VAN,NISSA,P,16290,10140,10290,20250228,110,110,110,962805,0110,0000,0120A,,Q,F,45-11,78 ST,,0,408,F2,,BBBBBBB,ALL,ALL,YEL,0,2016,-,0,,,,,
1499250009,E75KFC,NJ,PAS,11/08/2025,46,SDN,ME/BE,P,67030,65030,41730,0,0067,67,61,979458,0061,0000,0618P,,,F,1885,NOSTRAND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1499250010,7KMV708,CA,PAS,11/08/2025,46,SDN,MAZDA,P,67030,13880,65030,20250410,0067,67,61,979458,0061,0000,0626P,,K,F,1859,NOSTRAND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2022,-,0,,,,,
1499250022,D70UFB,NJ,PAS,11/08/2025,46,SUBN,JEEP,P,67030,13880,65030,0,0067,67,61,979458,0061,0000,0631P,,K,F,1845,NOSTRAND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHTE,0,2018,-,0,,,,,
